"id"	"audio_url"	"transcript_url"
"5546745bb095341198aa2859d2855892"	"http://mpegmedia.abc.net.au/news/audio/pm/201412/20141204-rnpm01-clearthedecksrpl.mp3"	"http://www.abc.net.au/pm/content/2014/s4142453.htm"
"556976dd99b275f62ca8a2b5e23c9b2b"	"http://mpegmedia.abc.net.au/news/audio/pm/201412/20141219-pm06-martintribute.mp3"	"http://www.abc.net.au/pm/content/2014/s4152409.htm"
"557ac4f84ac6ae022b76685e935cb9f5"	"http://mpegmedia.abc.net.au/news/audio/pm/201412/20141203-pm07-israelelections.mp3"	"http://www.abc.net.au/pm/content/2014/s4141613.htm"
"5589b2900455c12c23e934ffeaafdeaa"	"http://mpegmedia.abc.net.au/news/audio/twt/201410/20141022-twt04-consumerinflation.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4112165.htm"
"559d805b741af7df54c784cc1c31a1a1"	"http://mpegmedia.abc.net.au/news/audio/am/201503/20150318-eam03-malariavaccine.mp3"	"http://www.abc.net.au/am/content/2015/s4199693.htm"
"55a6b20e5b6dcb87f267456348ac602"	"http://mpegmedia.abc.net.au/news/audio/am/201410/20141020-am10-fishsex.mp3"	"http://www.abc.net.au/am/content/2014/s4110279.htm"
"55cbc0766ff412a444c7ca9b7894eb6f"	"http://mpegmedia.abc.net.au/news/audio/am/201410/20141014-am02-co2study.mp3"	"http://www.abc.net.au/am/content/2014/s4106346.htm"
"55df1a56996a4085299f815658c845e5"	"http://mpegmedia.abc.net.au/news/audio/am/201502/20150225-am07-angerattack.mp3"	"http://www.abc.net.au/am/content/2015/s4186499.htm"
"55fc65e91f62dcf0e1b8be2d55e8529c"	"http://mpegmedia.abc.net.au/news/audio/twt/201412/20141212-twt03-recognisetimetable.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4147675.htm"
"562df8d86eba20be944d6a57673b6840"	"http://mpegmedia.abc.net.au/news/audio/am/201503/20150315-am04-broomebishop.mp3"	"http://www.abc.net.au/am/content/2015/s4196873.htm"
"569e0d53234c06641b6c4d1923a9952"	"http://mpegmedia.abc.net.au/news/audio/pm/201411/20141105-pm08-baddebts.mp3"	"http://www.abc.net.au/pm/content/2014/s4122286.htm"
"56c5a841a6245279a25a72db80a86d40"	"http://mpegmedia.abc.net.au/news/audio/pm/201503/20150306-pm08-mh370.mp3"	"http://www.abc.net.au/pm/content/2015/s4192769.htm"
"56d59e6758f45b533f3b7a1d6174476c"	"http://mpegmedia.abc.net.au/news/audio/am/201502/20150216-eam02-copenhagenterror.mp3"	"http://www.abc.net.au/am/content/2015/s4180379.htm"
"56ea9a90bb340ee80cdfb0d3f47ff5f5"	"http://mpegmedia.abc.net.au/news/audio/am/201412/20141208-rnam01-abbottiv.mp3"	"http://www.abc.net.au/am/content/2014/s4144024.htm"
"56f100eecabb4434f52ae08352833a30"	"http://mpegmedia.abc.net.au/news/audio/am/201410/20141010-am01-ebolawrap.mp3"	"http://www.abc.net.au/am/content/2014/s4104155.htm"
"56f470c6700ce70618f3ed69bd8ad21a"	"http://mpegmedia.abc.net.au/news/audio/pm/201502/20150212-pm03-holocausttony.mp3"	"http://www.abc.net.au/pm/content/2015/s4178870.htm"
"56f4a8a097febfc05ad481fe4fd92933"	"http://mpegmedia.abc.net.au/news/audio/pm/201412/20141212-pm03-droughtwoman.mp3"	"http://www.abc.net.au/pm/content/2014/s4147883.htm"
"570202bd29885c59c07b45f11b4b2200"	"http://mpegmedia.abc.net.au/news/audio/pm/201412/20141217-pm10-tenagm.mp3"	"http://www.abc.net.au/pm/content/2014/s4150749.htm"
"571cadcd990b742232f649e2128ca2ea"	"http://mpegmedia.abc.net.au/news/audio/twt/201411/20141126-twt02-dartboderick.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4136187.htm"
"573094d7af35a75625d4f169f8a28b07"	"http://mpegmedia.abc.net.au/news/audio/am/201502/20150217-rnam06-homelesssnapshot.mp3"	"http://www.abc.net.au/am/content/2015/s4181319.htm"
"5757f0a9c7114b5891c924d2a8444f77"	"http://mpegmedia.abc.net.au/news/audio/pm/201412/20141202-pm10-turkeyslap.mp3"	"http://www.abc.net.au/pm/content/2014/s4140728.htm"
"57635cc443d44bc261342a9a4e194e90"	"http://mpegmedia.abc.net.au/news/audio/twt/201502/20130204-twt07-ivflaws.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4173850.htm"
"578332e93b5c21e05bfab8e24c0792c"	"http://mpegmedia.abc.net.au/news/audio/pm/201503/20150313-pm09-iinetconcerns.mp3"	"http://www.abc.net.au/pm/content/2015/s4197416.htm"
"5785f71de179dd5fa92105291f9bd4df"	"http://mpegmedia.abc.net.au/news/audio/twt/201503/20150331-twt10-magpiesbuckley.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4208140.htm"
"57963973fef48c10aa058eef07d8b9f0"	"http://mpegmedia.abc.net.au/news/audio/am/201503/20150307-sam07-clintonemails.mp3"	"http://www.abc.net.au/am/content/2015/s4193084.htm"
"57a096be038e25f3b8c853e5119c5142"	"http://mpegmedia.abc.net.au/news/audio/am/201411/20141201-rnam06-bomberfollo.mp3"	"http://www.abc.net.au/am/content/2014/s4139289.htm"
"57a4ef2802493ed01109acaef2cba73b"	"http://mpegmedia.abc.net.au/news/audio/twt/201503/20150320-twt04-barnettiv.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4201573.htm"
"57b29d35db9dd8080866d86ea449503c"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20141008-pm02-iraqdefence.mp3"	"http://www.abc.net.au/pm/content/2014/s4103002.htm"
"57b8a39139a706f80f453cf6eab6db0f"	"http://mpegmedia.abc.net.au/news/audio/twt/201503/20150306-twt04-skullycharges.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4192395.htm"
"57e19ad6e0243fc15a1d1383cc98c022"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20141014-pm11-iggylecture.mp3"	"http://www.abc.net.au/pm/content/2014/s4106885.htm"
"5800d7a34ba69f5173186baa570673bb"	"http://mpegmedia.abc.net.au/news/audio/twt/201410/20141015-twt08-consentingadults.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4107494.htm"
"5805dbfc8377516ccdeef91398f66715"	"http://mpegmedia.abc.net.au/news/audio/pm/201411/20141114-pm06-remoteanger.mp3"	"http://www.abc.net.au/pm/content/2014/s4128826.htm"
"580d507552bec257671bcb06b7095f49"	"http://mpegmedia.abc.net.au/news/audio/am/201412/20141217-rnam06-oecdaustralia.mp3"	"http://www.abc.net.au/am/content/2014/s4150201.htm"
"5814534ab3f9731f6d077d743ddb7a9c"	"http://mpegmedia.abc.net.au/news/audio/pm/201411/20141121-pm03-agagencies.mp3"	"http://www.abc.net.au/pm/content/2014/s4133726.htm"
"585f3b4a1e8f4f0d1bd474a1ea0a2ddb"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20141008-pm06-womensarmy.mp3"	"http://www.abc.net.au/pm/content/2014/s4103009.htm"
"58935eefc71fc23e27323a3ec36c45c5"	"http://mpegmedia.abc.net.au/news/audio/am/201411/20141111-rnam05-dutchmemorial.mp3"	"http://www.abc.net.au/am/content/2014/s4125639.htm"
"589d17740069f19d22c9a5782e7af90d"	"http://mpegmedia.abc.net.au/news/audio/twt/201410/20141020-twt08-penlington.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4110412.htm"
"58a0f60eae34c7db78e374d2f08f818b"	"http://mpegmedia.abc.net.au/news/audio/twt/201412/20141208-twt05-stellayoungobit.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4144242.htm"
"58a312c3fbbb11c7ee15c2c8583d9b3f"	"http://mpegmedia.abc.net.au/news/audio/cr/201502/20150221-cr03-anchorman.mp3"	"http://www.abc.net.au/correspondents/content/2015/s4184533.htm"
"58a3ce46ef41f894dc408c30bfc419ed"	"http://mpegmedia.abc.net.au/news/audio/twt/201502/20150227-twt08-boatfound.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4188270.htm"
"58acbce42b053779d15ab57f3ec425e2"	"http://mpegmedia.abc.net.au/news/audio/twt/201503/20150318-twt10-cyberbullies.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4199965.htm"
"58b724dfcc7e4fd89fd11f55c0b458e3"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20141008-pm09-absjobs.mp3"	"http://www.abc.net.au/pm/content/2014/s4103016.htm"
"590ba203e7b23d3badeb6fcda043ead8"	"http://mpegmedia.abc.net.au/news/audio/pm/201412/20141217-pm03-siegereview.mp3"	"http://www.abc.net.au/pm/content/2014/s4150740.htm"
"590d5ae6f51cfd855bf6a72c1a011d88"	"http://mpegmedia.abc.net.au/news/audio/pm/201411/20141128-pm04-atsihiv.mp3"	"http://www.abc.net.au/pm/content/2014/s4138454.htm"
"5910fab232ddc13245e3dd0f8021ba6a"	"http://mpegmedia.abc.net.au/news/audio/twt/201502/20150218-twt06-berryregulation.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4182312.htm"
"592e81bfaac2db5d7c16980bdb3704bc"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20141020-pm01-burqabackdown.mp3"	"http://www.abc.net.au/pm/content/2014/s4110849.htm"
"5943a69d245c0bcc26601505f4de0a68"	"http://mpegmedia.abc.net.au/news/audio/twt/201503/20150303-twt02-disabilityabuseRPL.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4190197.htm"
"595e13f043e8ebd956084a4aabbf8a02"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20141007-pm05-kobanebattle.mp3"	"http://www.abc.net.au/pm/content/2014/s4102197.htm"
"597b806e4179bba817629fac1bb4dcee"	"http://mpegmedia.abc.net.au/news/audio/twt/201503/20150326-twt04-aboriginaladani.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4205110.htm"
"59a5d42ffa16087458401e8dcb0ba327"	"http://mpegmedia.abc.net.au/news/audio/twt/201502/20150206-twt09-bushfirepayout.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4175214.htm"
"59ca188bec184781fe6d6c4c37a232a7"	"http://mpegmedia.abc.net.au/news/audio/am/201412/20141204-am-cambodia.mp3"	"http://www.abc.net.au/am/content/2014/s4141873.htm"
"59cb0c9813fd312e5e69b3717897f6b5"	"http://mpegmedia.abc.net.au/news/audio/am/201503/20150324-rnam04-cruz4presrpl.mp3"	"http://www.abc.net.au/am/content/2015/s4203434.htm"
"59d16654c570c2b1a9e3439ad2acd6e3"	"http://mpegmedia.abc.net.au/news/audio/am/201411/20141124-am02-senatecars.mp3"	"http://www.abc.net.au/am/content/2014/s4134503.htm"
"59d1d659181c7db3bc770521c0fdedfb"	"http://mpegmedia.abc.net.au/news/audio/pm/201502/20150212-pm10-belgiumterror.mp3"	"http://www.abc.net.au/pm/content/2015/s4179036.htm"
"5a036b7d554a69ee6253a046d18cbafe"	"http://mpegmedia.abc.net.au/news/audio/twt/201410/20141002-twt02-iraqmolan.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4098905.htm"
"5a06fff94771bb7a08b0c8a4d35f248c"	"http://mpegmedia.abc.net.au/news/audio/am/201412/20141205-rnam05-feralshooter.mp3"	"http://www.abc.net.au/am/content/2014/s4142737.htm"
"5a148925b5254c093dff60c41c5d036d"	"http://mpegmedia.abc.net.au/news/audio/pm/201411/20141105-pm01-whitlammemorial.mp3"	"http://www.abc.net.au/pm/content/2014/s4122277.htm"
"5a47da0affb63552080939e18578136b"	"http://mpegmedia.abc.net.au/news/audio/am/201502/20150225-am01-patrickmclureiv.mp3"	"http://www.abc.net.au/am/content/2015/s4186490.htm"
"5a639345a44c32ffa71bbecf85305b93"	"http://mpegmedia.abc.net.au/news/audio/am/201502/20150217-am07-budgetfairness.mp3"	"http://www.abc.net.au/am/content/2015/s4181359.htm"
"5ac96f61b7186f983978fc461f83326c"	"http://mpegmedia.abc.net.au/news/audio/am/201502/20150206-rnam02-leadershipfriday.mp3"	"http://www.abc.net.au/am/content/2015/s4175079.htm"
"5ad5c88cd31bb3cf23120310f0cf08c5"	"http://mpegmedia.abc.net.au/news/audio/twt/201503/20150325-twt01-alpscrash.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4204412.htm"
"5ae3cd9b20c9def05505e75f44611eea"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20141016-pm07-brennanafrica.mp3"	"http://www.abc.net.au/pm/content/2014/s4108689.htm"
"5af2623c763f153e4e18141cf4dca80f"	"http://mpegmedia.abc.net.au/news/audio/pm/201503/20150317-pm09-paydaylenders.mp3"	"http://www.abc.net.au/pm/content/2015/s4199432.htm"
"5af6c364896c816dcc3a0b3c1ebcef7e"	"http://mpegmedia.abc.net.au/news/audio/twt/201503/20150305-twt10-italyrefugees.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4191757.htm"
"5b253d42b14f2dd723d64e54e843018e"	"http://mpegmedia.abc.net.au/news/audio/am/201410/20141027-am03-dutton.mp3"	"http://www.abc.net.au/am/content/2014/s4115073.htm"
"5b34670064281132c51aa48727316bed"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20141015-pmturkeypkk.mp3"	"http://www.abc.net.au/pm/content/2014/s4107767.htm"
"5b40909c398a3a3b329d0122e681a26b"	"http://mpegmedia.abc.net.au/news/audio/twt/201411/20141121-twt10-mikenicholsobit.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4133286.htm"
"5b4c84f504c6df254d25d07ebbbeb198"	"http://mpegmedia.abc.net.au/news/audio/twt/201410/20141009-twt09-mentalbacklash.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4103503.htm"
"5b5b3d7a6af53b0ad7c6aabedcdd9065"	"http://mpegmedia.abc.net.au/news/audio/am/201411/20141126-am07-newmalariahope.mp3"	"http://www.abc.net.au/am/content/2014/s4136111.htm"
"5b5d942ed0d6e13200f882ca508468eb"	"http://mpegmedia.abc.net.au/news/audio/pm/201412/20141212-pm10-opalgame.mp3"	"http://www.abc.net.au/pm/content/2014/s4147971.htm"
"5b6176b2c79d90577f197f2e7a1a7475"	"http://mpegmedia.abc.net.au/news/audio/twt/201503/20150319-twt06-violencereport.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4200665.htm"
"5b8b5e74c76628618c37d3b197478832"	"http://mpegmedia.abc.net.au/news/audio/am/201412/20141203-am05-oecdbribery.mp3"	"http://www.abc.net.au/am/content/2014/s4141070.htm"
"5baabb72e721555bee9fc00cf5b7ca35"	"http://mpegmedia.abc.net.au/news/audio/pm/201503/20150305-pm01-igroverview.mp3"	"http://www.abc.net.au/pm/content/2015/s4192008.htm"
"5bdcddd0b5274a43b44ec1839bddd11b"	"http://mpegmedia.abc.net.au/news/audio/pm/201412/KENEALLY-SOS.mp3"	"http://www.abc.net.au/pm/content/2014/s4153660.htm"
"5c035075f8bc377a6fb45b0e65613823"	"http://mpegmedia.abc.net.au/news/audio/am/201503/20150311-am07-topgear.mp3"	"http://www.abc.net.au/am/content/2015/s4195216.htm"
"5c0484e4cbe73d8aed8f00d40d20248f"	"http://mpegmedia.abc.net.au/news/audio/twt/201412/20141209-twt03-childdeath.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4145061.htm"
"5c1368672a6fb71c7b3b9cb834283e0f"	"http://mpegmedia.abc.net.au/news/audio/pm/201411/20141124-pm06-mondayhutchins.mp3"	"http://www.abc.net.au/pm/content/2014/s4134893.htm"
"5c1ad48d637dee77447fc7ce4c1ec198"	"http://mpegmedia.abc.net.au/news/audio/pm/201503/20150330-pm07-queenslandfuture.mp3"	"http://www.abc.net.au/pm/content/2015/s4207579.htm"
"5c29125d897dd0f259430b9f506d72cb"	"http://mpegmedia.abc.net.au/news/audio/am/201502/20150217-eam02-turnbullqna.mp3"	"http://www.abc.net.au/am/content/2015/s4181301.htm"
"5c33467cefeeba65f1ae75dd728837e"	"http://mpegmedia.abc.net.au/news/audio/twt/201410/20141017-twt06-brandisiv.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4109119.htm"
"5c47c0531556eeeb62c6e1d9e929ba8f"	"http://mpegmedia.abc.net.au/news/audio/twt/201411/20141128-twt02-selfharmkids.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4137958.htm"
"5c4a9ea1ab0bb1456d68efeae294af06"	"http://mpegmedia.abc.net.au/news/audio/twt/201410/20141021-twt08-icereax4cs.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4111368.htm"
"5c5efcff73615b40c7886b091d8f2710"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20141002-pm08-hirdappeal.mp3"	"http://www.abc.net.au/pm/content/2014/s4099364.htm"
"5ca4bad53b680f6abb7534a58c9d8196"	"http://mpegmedia.abc.net.au/news/audio/pm/201503/20150331-pm01-bomberscleared.mp3"	"http://www.abc.net.au/pm/content/2015/s4208460.htm"
"5cd563b4d6db12b6c0779bf513665505"	"http://mpegmedia.abc.net.au/news/audio/pm/201411/20141121-pm11-schoolreward.mp3"	"http://www.abc.net.au/pm/content/2014/s4133698.htm"
"5cde3ec90dee739fb31d339680557ab1"	"http://mpegmedia.abc.net.au/news/audio/twt/201412/20141203-twt01-parlyending.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4141971.htm"
"5cebe75c85bde6d0a2cfcf05f2330cb0"	"http://mpegmedia.abc.net.au/news/audio/twt/201503/20150327-twt07-powerpanels.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4206015.htm"
"5d30bb69609c8f952e801372b4ec8ef4"	"http://mpegmedia.abc.net.au/news/audio/twt/201503/20150305-twt08-chinacongressRPL.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4191653.htm"
"5d39842c2bb2429b66b2da8b9d998075"	"http://mpegmedia.abc.net.au/news/audio/cr/201502/20150228-cr02-cairosigns.mp3"	"http://www.abc.net.au/correspondents/content/2015/s4188752.htm"
"5d5046658aa6e1baf0c54f052aca371e"	"http://mpegmedia.abc.net.au/news/audio/am/201410/20141024-rnam03-ebolavaccine.mp3"	"http://www.abc.net.au/am/content/2014/s4113595.htm"
"5d6820549d8a869b0e65cdf1156782c4"	"http://mpegmedia.abc.net.au/news/audio/twt/201502/20150205-twt01-gresterpresser.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4174446.htm"
"5db8bdc9e61ac0da806fdccf451064cd"	"http://mpegmedia.abc.net.au/news/audio/pm/201411/20141110-pm04-stasifiles.mp3"	"http://www.abc.net.au/pm/content/2014/s4125409.htm"
"5deeff928b2d5cc6ac4ffd3c4ec943cb"	"http://mpegmedia.abc.net.au/news/audio/twt/201503/20150304-twt10-rcknoxwed.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4190914.htm"
"5e13a29f9a1c896c899faa6d8e7f2f46"	"http://mpegmedia.abc.net.au/news/audio/twt/201412/20141215-twt04-terroranalyst.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4148897.htm"
"5e27c18173a7983fd514e01b5f767d31"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20141028-pm10-bettinastangneth.mp3"	"http://www.abc.net.au/pm/content/2014/s4116560.htm"
"5e2cd0ec6b107f9c971867f4d16013de"	"http://mpegmedia.abc.net.au/news/audio/am/201410/20141003-eam02-turkeyvotes.mp3"	"http://www.abc.net.au/am/content/2014/s4099590.htm"
"5e313d1098fa582ec6769627182bb523"	"http://mpegmedia.abc.net.au/news/audio/pm/201411/20141103-pm03-g20climate.mp3"	"http://www.abc.net.au/pm/content/2014/s4120676.htm"
"5e4fdb0264cc8774f9168c3033bcaa60"	"http://mpegmedia.abc.net.au/news/audio/am/201411/20141117-twt7-sanctions-russia.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4130037.htm"
"5e6581f1b24698a7fb1b4f61e7724e44"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20141013-pm09-arthritisisolation.mp3"	"http://www.abc.net.au/pm/content/2014/s4105999.htm"
"5e90cf809e5c33a796cd430ab1d4436e"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20141017-pm10-tvstreaming.mp3"	"http://www.abc.net.au/pm/content/2014/s4109499.htm"
"5e9dce016bd9fc854e9a08a8384429c3"	"http://mpegmedia.abc.net.au/news/audio/am/201410/20141004-sam05-streetfights.mp3"	"http://www.abc.net.au/am/content/2014/s4100479.htm"
"5ea81d1023902eb3927008597ac0ae68"	"http://mpegmedia.abc.net.au/news/audio/twt/201502/20150203-twt07-timlindseyiv.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4173028.htm"
"5eb959ac9aede31568747ac7f97a9363"	"http://mpegmedia.abc.net.au/news/audio/twt/201502/20150102-twt-queenslandwashupupdate.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4172406.htm"
"5ec01302731eb34a4f2eabf0cab1f8d4"	"http://mpegmedia.abc.net.au/news/audio/am/201412/20141229-am02-juliebishop.mp3"	"http://www.abc.net.au/am/content/2014/s4155240.htm"
"5eec4e901afc3ba022af54baf7f17f26"	"http://mpegmedia.abc.net.au/news/audio/pm/201412/20141204-pm07-nalderthursday.mp3"	"http://www.abc.net.au/pm/content/2014/s4142464.htm"
"5f1f0d5f00097550fca12206d327169"	"http://mpegmedia.abc.net.au/news/audio/am/201411/20141111-am01-chinatradebarnabyjoyce.mp3"	"http://www.abc.net.au/am/content/2014/s4125631.htm"
"5f227018a79ebaa3ceb3ffc598f6b9d"	"http://mpegmedia.abc.net.au/news/audio/pm/201502/20150203-pm12-illegalboats.mp3"	"http://www.abc.net.au/pm/content/2015/s4173360.htm"
"5f33d62ffa677662a68138d17a575650"	"http://mpegmedia.abc.net.au/news/audio/am/201502/20150226-rnam02-milneiv.mp3"	"http://www.abc.net.au/am/content/2015/s4187232.htm"
"5f36e8285cb53c431c12bc32e1bcfcba"	"http://mpegmedia.abc.net.au/news/audio/twt/201410/20141016-twt03-walton.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4108182.htm"
"5f3dab644afa98886d716ff6c0aaeaa9"	"http://mpegmedia.abc.net.au/news/audio/am/201502/20150225-eam02-defencesuper.mp3"	"http://www.abc.net.au/am/content/2015/s4186418.htm"
"5f5b160249b1e4543ced9476193141fe"	"http://mpegmedia.abc.net.au/news/audio/cr/201411/20141130-cr02-plebgate.mp3"	"http://www.abc.net.au/correspondents/content/2014/s4138863.htm"
"5f7f3b29f264023e003de0db4a787e40"	"http://mpegmedia.abc.net.au/news/audio/twt/201502/20150220-twt01-childcarepols.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4183814.htm"
"5f7fc30efe2232ca81560168913614e"	"http://mpegmedia.abc.net.au/news/audio/twt/201411/20141126-twt-hugheslatest.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4136169.htm"
"5f8956b2a07b64e86809a6c3f99e76d"	"http://mpegmedia.abc.net.au/news/audio/twt/201410/20141013-twt02-rcnorthside.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4105604.htm"
"5f8a8271336f8134ca9c53257798f9c9"	"http://mpegmedia.abc.net.au/news/audio/pm/201503/20150305-pm03-questiontime.mp3"	"http://www.abc.net.au/pm/content/2015/s4192026.htm"
"5fad7b3e17a7ec8f5b58d8a0615c1119"	"http://mpegmedia.abc.net.au/news/audio/twt/201411/20141106-twt01-peaceprize.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4122728.htm"
"5fbbff5019d6fc6bb598b56bb680eb92"	"http://mpegmedia.abc.net.au/news/audio/twt/201502/20150216-twt06-liberia.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4180632.htm"
"5ff3adaada855f5d8f2a444ac6266f4b"	"http://mpegmedia.abc.net.au/news/audio/am/201412/20141220-am03-fifareport.mp3"	"http://www.abc.net.au/am/content/2014/s4152605.htm"
"60047b7acb2f8b3f088557d2697a260f"	"http://mpegmedia.abc.net.au/news/audio/twt/201411/20141107-twt07-circuitcourt.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4123625.htm"
"600b818f0f645056ee986c126563dc71"	"http://mpegmedia.abc.net.au/news/audio/twt/201410/20141030-twt04-tbdiabetesinterview.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4117844.htm"
"6014ea7d4c7e374d42f83beaca4ef6b4"	"http://mpegmedia.abc.net.au/news/audio/twt/201410/20141002-twt08-binglingiv.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4098913.htm"
"601f6dd9d290ea971f82b225ca217df4"	"http://mpegmedia.abc.net.au/news/audio/pm/201502/20150206-pm10foxtelcompetition.mp3"	"http://www.abc.net.au/pm/content/2015/s4175569.htm"
"603b4e96cdac7ef64c7e6fb0d24faf02"	"http://mpegmedia.abc.net.au/news/audio/am/201502/20150221-sam01-qldfloodsrpl.mp3"	"http://www.abc.net.au/am/content/2015/s4184454.htm"
"604d2501f0cf184dcaa75f335dc3b2ae"	"http://mpegmedia.abc.net.au/news/audio/am/201503/20150325-am05-anzactape.mp3"	"http://www.abc.net.au/am/content/2015/s4204299.htm"
"604f583b8cdd71e22470a54f3ae44230"	"http://mpegmedia.abc.net.au/news/audio/am/201502/20150210-eam03-merkelobama.mp3"	"http://www.abc.net.au/am/content/2015/s4176920.htm"
"605c2a88396653daa8ca1173c38a1a05"	"http://mpegmedia.abc.net.au/news/audio/am/201502/20150220-eam02-morrisonchild.mp3"	"http://www.abc.net.au/am/content/2015/s4183691.htm"
"606688351a82f6344848e1ef6566b6e8"	"http://mpegmedia.abc.net.au/news/audio/pm/201412/20141211-pm11-fierycancer.mp3"	"http://www.abc.net.au/pm/content/2014/s4147189.htm"
"60ac0f9e6d3ee1f131eebc949751980a"	"http://mpegmedia.abc.net.au/news/audio/twt/201502/20150219-twt09-turkeywomen.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4183052.htm"
"60c3e7c151ac09e4616dadd952912dc9"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20141031-pm07-daniellegeorge.mp3"	"http://www.abc.net.au/pm/content/2014/s4119274.htm"
"60c74cda1bb1ae8ea0869cc1a75025ff"	"http://mpegmedia.abc.net.au/news/audio/twt/201411/20141104-twt03-localterrorRPL.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4121108.htm"
"60dd25d06e784b336e38672f58a40556"	"http://mpegmedia.abc.net.au/news/audio/pm/201411/20141201-pm06-adaniloan.mp3"	"http://www.abc.net.au/pm/content/2014/s4139853.htm"
"60dd647c1b2cc6b562057617a3edac05"	"http://mpegmedia.abc.net.au/news/audio/pm/201411/20141126-pm08-fosterdeath.mp3"	"http://www.abc.net.au/pm/content/2014/s4136636.htm"
"60e145a4988f953e848c7a8ffce50022"	"http://mpegmedia.abc.net.au/news/audio/am/201412/20141206-am05-philippinestyphoon.mp3"	"http://www.abc.net.au/am/content/2014/s4143576.htm"
"60f1bea1c73f865f6f3af69fb82b106d"	"http://mpegmedia.abc.net.au/news/audio/am/201503/20150319-am06-norfolkscrapped.mp3"	"http://www.abc.net.au/am/content/2015/s4200543.htm"
"612f5ac45e0c899b164fc00d42bb824d"	"http://mpegmedia.abc.net.au/news/audio/twt/201503/20150304-twt03-balipetermorrisey.mp3"	"http://www.abc.net.au/worldtoday/content/2015/s4190883.htm"
"613243c97e5ecc80a1093d451871275b"	"http://mpegmedia.abc.net.au/news/audio/am/201411/20141121-rn03-bishopfriday.mp3"	"http://www.abc.net.au/am/content/2014/s4133172.htm"
"613ca7af6fab5414144c6b118d9f0b03"	"http://mpegmedia.abc.net.au/news/audio/twt/201410/20141029-twt11-dudrocket.mp3"	"http://www.abc.net.au/worldtoday/content/2014/s4117057.htm"
"6165d39c0f25655bfaf00f67a4beed07"	"http://mpegmedia.abc.net.au/news/audio/pm/201410/20142022-pm10-battypolice.mp3"	"http://www.abc.net.au/pm/content/2014/s4112485.htm"
